,0
183,12.620000000000001
184,7.8
185,9.666666666666666
186,5.133333333333334
187,8.233333333333333
188,4.513333333333334
189,7.166666666666665
190,7.566666666666666
191,11.906666666666666
192,5.7266666666666675
193,5.546666666666666
194,6.733333333333333
195,7.4
196,4.833333333333333
197,5.993333333333333
198,12.1
199,13.066666666666666
200,4.180000000000001
201,6.7666666666666675
202,4.606666666666667
203,13.633333333333333
204,4.953333333333333
205,8.23333333333333
206,5.2
207,6.833333333333333
208,9.04
209,4.820000000000001
210,4.0
211,20.266666666666666
212,3.726666666666668
213,7.033333333333334
214,6.826666666666668
215,9.7
216,13.3
217,7.460000000000002
218,9.860000000000001
219,8.66
220,4.873333333333334
221,8.553333333333333
222,8.953333333333335
223,3.9666666666666672
224,4.466666666666667
225,10.126666666666669
226,8.366666666666667
227,4.926666666666666
228,7.366666666666666
229,5.78
230,6.786666666666666
231,10.9
232,6.820000000000001
233,4.553333333333334
234,4.5
235,10.393333333333333
236,6.4733333333333345
237,4.3
238,7.806666666666667
239,4.366666666666668
240,11.764666666666667
241,4.233333333333333
242,6.4
243,3.7533333333333334
244,9.246666666666668
245,5.646666666666667
246,6.7666666666666675
247,6.633333333333335
248,6.64
249,6.393333333333333
250,5.4
251,21.459999999999997
252,5.833333333333333
253,11.033333333333333
254,4.506666666666667
255,4.739999999999999
256,6.413333333333332
257,7.966666666666667
258,14.566666666666666
259,9.326666666666666
260,6.273333333333334
261,8.34
262,7.459999999999999
263,13.760000000000002
264,3.9666666666666672
265,13.22
266,9.113333333333335
267,20.42466666666667
268,6.2
269,12.133333333333333
270,7.5
271,4.446666666666667
272,20.52
273,6.313333333333333
274,12.133333333333333
275,10.5
276,10.180000000000001
277,6.1
278,5.9399999999999995
279,15.6
280,10.266666666666667
281,5.700000000000002
282,5.233333333333333
283,7.433333333333334
284,8.073333333333334
285,5.806666666666668
286,6.966666666666666
287,6.166666666666666
288,5.626666666666667
289,9.733333333333333
290,3.5399999999999996
291,15.166666666666666
292,6.900000000000002
293,4.526666666666667
294,9.066666666666666
295,6.833333333333333
296,17.966666666666665
297,8.933333333333334
298,7.166666666666667
299,8.12
300,17.220000000000002
301,15.266666666666667
302,5.126666666666666
303,7.833333333333333
304,7.433333333333334
305,10.366666666666667
306,11.326666666666666
307,4.133333333333334
308,5.84
309,9.166666666666666
310,7.566666666666666
311,5.9399999999999995
312,10.926666666666666
313,8.666666666666666
314,7.466666666666667
315,5.54
316,9.406666666666666
317,7.166666666666667
318,3.9933333333333336
319,4.5
320,8.52
321,7.233333333333333
322,8.953333333333335
323,7.326666666666666
324,11.833333333333334
325,6.533333333333333
326,5.3
327,15.3
328,6.766666666666667
329,3.7533333333333343
330,12.846666666666668
331,6.566666666666666
332,5.086666666666667
333,11.8
334,9.433333333333334
335,7.939999999999999
336,6.28
337,6.953333333333334
338,7.486666666666666
339,7.373333333333333
340,14.1
341,7.433333333333334
342,20.666666666666668
343,9.638
344,13.333333333333334
345,27.633333333333333
346,5.486666666666666
347,12.782000000000002
348,9.526666666666667
349,7.739999999999999
350,10.513333333333332
351,21.646666666666665
352,4.3133333333333335
353,7.8066666666666675
354,7.533333333333333
355,14.16
356,8.219999999999999
357,4.793333333333334
358,4.633333333333334
359,6.473333333333333
360,7.02
361,4.42
362,5.5
363,6.1066666666666665
364,10.233333333333333
365,11.666666666666666
366,11.973333333333333
367,8.153333333333332
368,4.766666666666667
369,4.5
370,7.733333333333333
371,8.366666666666667
372,4.866666666666666
373,6.773333333333334
374,9.126666666666667
375,6.286666666666666
376,4.926666666666666
377,5.6
378,5.733333333333333
379,7.0
380,3.913333333333333
381,7.886666666666667
382,6.313333333333333
383,14.333333333333334
384,7.466666666666667
385,5.673333333333333
386,6.073333333333333
387,7.466666666666667
388,8.219999999999999
389,8.633333333333333
390,9.34
391,7.14
392,5.533333333333333
393,6.953333333333334
394,5.573333333333334
395,10.4
396,8.413333333333332
397,5.193333333333332
398,7.406666666666666
399,8.1
400,22.470666666666666
401,26.333333333333332
402,7.1400000000000015
403,12.433333333333334
404,10.333333333333334
405,8.046666666666665
406,22.842
407,5.46
408,6.033333333333333
409,15.773333333333333
410,10.533333333333333
411,5.6
412,10.4
413,6.78
414,22.673333333333336
415,5.993333333333335
416,5.7266666666666675
417,8.1
418,8.4
419,8.059999999999999
420,5.326666666666667
421,11.67333333333333
422,5.346666666666667
423,6.133333333333334
424,20.166666666666668
425,10.2
426,6.046666666666667
427,10.473333333333331
428,10.433333333333334
429,9.773333333333333
430,6.6066666666666665
431,5.993333333333333
432,12.033333333333333
433,3.780000000000001
434,3.8866666666666676
435,7.833333333333334
436,12.919999999999998
437,6.433333333333334
438,4.7
439,5.3
440,6.333333333333333
441,5.326666666666667
442,9.4
443,5.139999999999999
444,8.746666666666666
445,9.033333333333333
446,5.860000000000001
447,7.006666666666667
448,4.446666666666667
449,11.6
450,6.173333333333335
451,4.3933333333333335
452,6.239999999999999
453,13.086666666666664
454,6.986666666666666
455,10.34
456,8.1
457,10.966666666666667
458,4.166666666666667
459,4.446666666666667
460,15.113333333333335
461,4.340000000000001
462,6.72
463,8.79
464,13.833333333333332
465,5.5
466,13.299999999999995
467,7.459999999999999
468,10.639999999999999
469,10.873333333333333
470,4.659999999999999
471,4.666666666666667
472,8.639999999999999
473,4.826666666666667
474,12.377999999999998
475,13.620000000000001
476,10.666666666666666
477,16.3
478,3.4599999999999995
479,6.806666666666667
480,13.653333333333334
481,10.373333333333335
482,4.9
483,6.02
484,14.833333333333334
485,6.033333333333333
486,5.673333333333334
487,9.586666666666668
488,3.7533333333333343
489,6.1
490,4.953333333333333
491,9.266666666666667
492,16.566666666666666
493,7.666666666666667
494,9.646666666666667
495,10.066666666666666
496,9.46
497,11.806666666666667
498,9.140000000000002
499,11.073333333333332
500,4.866666666666666
501,12.5
502,6.0
503,4.233333333333333
504,8.913333333333334
505,9.726666666666667
506,3.54
507,5.006666666666666
508,13.9
509,9.866666666666669
510,8.766666666666667
511,7.726666666666666
512,4.533333333333333
513,10.073333333333332
514,7.566666666666667
515,11.593333333333335
516,22.433333333333334
517,4.9399999999999995
518,9.193333333333333
519,9.426666666666666
520,7.7733333333333325
521,9.233333333333333
522,9.4
523,9.833333333333334
524,5.239999999999998
525,4.833333333333333
526,4.366666666666666
527,9.626666666666667
528,12.7
529,5.046666666666668
530,6.666666666666667
531,7.406666666666665
532,5.266666666666666
533,7.566666666666666
534,6.3
535,6.066666666666666
536,17.18
537,8.2
538,3.9866666666666664
539,15.988666666666665
540,12.053333333333333
541,17.696666666666665
542,7.7
543,7.5
544,11.773333333333333
545,7.453333333333333
546,4.073333333333333
547,10.033333333333333
548,6.433333333333334
549,9.06
550,8.606666666666667
551,9.513333333333334
552,4.873333333333334
553,9.033333333333335
554,5.2266666666666675
555,10.466666666666667
556,6.126666666666667
557,14.958000000000002
558,6.1
559,14.093333333333334
560,4.846666666666666
561,5.966666666666667
562,5.733333333333333
563,7.1
564,12.426666666666666
565,8.32
566,3.853333333333333
567,6.926666666666667
568,5.673333333333333
569,9.113333333333333
570,5.993333333333333
571,4.606666666666667
572,6.179999999999999
573,11.486666666666668
574,9.66
575,7.066666666666666
576,8.313333333333333
577,5.213333333333335
578,12.366666666666665
579,8.286666666666665
580,8.913333333333332
581,6.166666666666667
582,5.733333333333333
583,22.810666666666666
584,9.433333333333334
585,7.266666666666667
586,7.86
587,8.426666666666666
588,6.866666666666666
589,8.213333333333333
590,9.566666666666666
591,8.006666666666666
592,6.659999999999999
593,15.326666666666666
594,8.606666666666667
595,9.726666666666665
596,9.586666666666666
597,9.2
598,10.66
599,3.3799999999999994
600,4.553333333333333
601,6.9799999999999995
602,4.666666666666667
603,7.7333333333333325
604,11.913333333333334
605,4.733333333333333
606,4.739999999999999
607,7.673333333333333
608,5.14
609,23.322
610,9.006666666666666
611,7.326666666666666
612,4.066666666666666
613,7.166666666666667
614,6.686666666666668
615,4.8999999999999995
616,7.193333333333332
617,4.180000000000001
618,15.266666666666667
619,11.4
620,6.166666666666667
621,10.5
622,5.059999999999999
623,11.32
624,7.4
625,6.793333333333335
626,6.346666666666666
627,9.166666666666666
628,5.06
629,12.606666666666664
630,5.033333333333333
631,5.166666666666667
632,40.57866666666667
633,8.7
634,5.22
635,7.406666666666666
636,4.113333333333334
637,15.273333333333333
638,4.260000000000001
639,4.6066666666666665
640,7.28
641,14.5
642,6.366666666666666
643,15.766666666666667
644,9.973333333333333
645,12.499999999999998
646,8.3
647,3.940000000000001
648,5.54
649,6.166666666666667
650,9.9
651,3.2999999999999994
652,6.033333333333333
653,11.3
654,18.033333333333335
655,9.673333333333336
656,8.046666666666667
657,4.713333333333334
658,5.786666666666666
659,4.646666666666666
660,3.9
661,7.9
662,8.6
663,17.166666666666668
664,11.6
665,3.8066666666666675
666,5.653333333333333
667,5.3
668,12.099999999999998
669,4.466666666666667
670,10.7
671,7.546666666666667
672,5.9
673,3.6333333333333337
674,7.033333333333333
675,17.886666666666667
676,6.233333333333333
677,5.62
678,6.266666666666667
679,12.786666666666667
680,7.486666666666667
681,9.94
682,4.26
683,12.313333333333333
684,5.2333333333333325
685,10.233333333333333
686,6.446666666666667
687,5.033333333333333
688,5.533333333333333
689,24.413333333333338
690,6.553333333333332
691,4.066666666666666
692,7.5
693,8.82
694,5.933333333333334
695,6.913333333333333
696,9.7
697,6.733333333333333
698,8.086666666666668
699,7.933333333333334
700,4.913333333333332
701,7.22
702,15.4
703,5.833333333333333
704,8.126666666666665
705,5.033333333333332
706,7.246666666666666
707,7.566666666666666
708,5.233333333333333
709,7.8866666666666685
710,3.6333333333333333
711,7.0600000000000005
712,4.36
713,4.126666666666668
714,22.688666666666666
715,10.3
716,10.966666666666667
717,6.66
718,4.9
719,11.993333333333334
720,12.42
721,5.566666666666667
722,9.633333333333333
723,12.126666666666667
724,4.166666666666667
725,20.288666666666664
726,5.1066666666666665
727,11.866666666666667
728,5.1933333333333325
729,4.293333333333334
730,4.420000000000001
731,5.3
732,12.033333333333333
733,18.82
734,9.26
735,5.9
736,18.333333333333332
737,5.593333333333334
738,9.406666666666668
739,11.793333333333333
740,6.866666666666666
741,13.993333333333334
742,11.1
743,8.633333333333333
744,11.54
745,4.739999999999999
746,9.493333333333332
747,7.673333333333334
748,6.980000000000001
749,10.479999999999999
750,11.966666666666667
751,5.166666666666667
752,7.1
753,4.533333333333333
754,8.713333333333333
755,6.966666666666667
756,9.5
757,9.413333333333332
758,7.166666666666667
759,10.366666666666667
760,10.446666666666665
761,10.82
762,14.393333333333334
763,7.0133333333333345
764,14.099999999999998
765,13.34
766,12.3
767,13.753333333333336
768,8.966666666666667
769,4.153333333333333
770,6.680000000000001
771,9.353333333333333
772,4.926666666666667
773,16.473333333333333
774,10.233333333333333
775,9.733333333333333
776,9.593333333333334
777,11.433333333333334
778,6.980000000000001
779,8.933333333333334
780,5.819999999999999
781,13.066666666666666
782,14.113333333333333
783,7.699999999999999
784,7.633333333333334
785,8.0
786,14.966666666666667
787,6.966666666666667
788,20.8
789,8.58
790,13.806666666666668
791,12.313333333333334
792,12.406666666666666
793,8.793333333333333
794,10.02
795,4.7
796,7.193333333333333
797,3.8800000000000003
798,13.926666666666668
799,10.526666666666667
800,5.193333333333333
801,7.326666666666667
802,13.0
803,5.633333333333334
804,4.046666666666668
805,7.946666666666667
806,7.193333333333333
807,8.946666666666665
808,9.780000000000001
809,7.460000000000002
810,6.766666666666667
811,4.706666666666666
812,4.5
813,4.34
814,4.926666666666667
815,9.966666666666667
816,9.633333333333333
817,12.566666666666666
818,5.966666666666667
819,5.9
820,12.1
821,21.986666666666668
822,4.859999999999999
823,7.366666666666666
824,9.54
825,9.84
826,12.653333333333334
827,4.086666666666667
828,6.260000000000001
829,5.700000000000001
830,4.0200000000000005
831,7.459999999999999
832,11.366666666666667
833,8.126666666666667
834,9.066666666666666
835,21.913333333333334
836,7.833333333333333
837,5.94
838,4.233333333333333
839,5.006666666666667
840,6.446666666666667
841,7.433333333333334
842,5.299999999999999
843,7.933333333333334
844,14.280000000000001
845,10.366666666666669
846,5.1933333333333325
847,11.3
848,7.666666666666667
849,8.6
850,13.3
851,4.126666666666668
852,8.933333333333334
853,12.393333333333334
854,8.773333333333335
855,10.866666666666667
856,16.833333333333332
857,8.139999999999999
858,6.933333333333334
859,18.660000000000004
860,5.833333333333333
861,4.926666666666666
862,8.333333333333334
863,7.966666666666667
864,10.166666666666666
865,4.786666666666666
866,7.453333333333333
867,11.606666666666666
868,7.066666666666666
869,6.02
870,8.8
871,11.78
872,9.0
873,5.22
874,7.913333333333333
875,6.153333333333333
876,7.6
877,4.180000000000001
878,15.666666666666666
879,11.259999999999998
880,4.4
881,11.466666666666667
882,9.033333333333335
883,4.733333333333333
884,12.333333333333334
885,5.733333333333333
886,9.933333333333334
887,15.593333333333335
888,7.299999999999999
889,13.326666666666666
890,11.266666666666667
891,8.900000000000002
892,8.313333333333334
893,13.606666666666666
894,9.753333333333334
895,12.066666666666666
896,9.34
897,8.52
898,5.2733333333333325
899,13.493333333333336
900,13.513333333333332
901,9.620000000000001
902,3.193333333333333
903,12.093333333333334
904,8.419999999999998
905,11.533333333333333
906,10.126666666666667
907,6.206666666666667
908,4.066666666666666
909,3.933333333333333
910,4.180000000000001
911,5.2
912,5.113333333333333
913,11.446666666666667
914,6.42
915,5.22
916,13.866666666666667
917,5.9
918,10.893333333333336
919,6.74
920,6.5
921,6.26
922,7.0
923,5.166666666666666
924,11.933333333333334
925,8.666666666666666
926,8.6
927,17.219999999999995
928,9.139999999999999
929,6.2733333333333325
930,4.579999999999999
931,4.3
932,5.566666666666666
933,10.526666666666666
934,3.62
935,12.233333333333333
936,4.086666666666667
937,9.726666666666667
938,7.326666666666667
939,3.5866666666666664
940,7.6
941,6.900000000000001
942,7.433333333333334
943,7.066666666666666
944,5.539999999999998
945,4.166666666666667
946,7.019999999999999
947,7.866666666666666
948,4.5
949,4.6
950,12.633333333333335
951,5.733333333333333
952,9.866666666666667
953,13.140000000000002
954,12.633333333333333
955,6.906666666666666
956,8.926666666666666
957,15.973333333333333
958,3.8533333333333335
959,6.3199999999999985
960,7.886666666666666
961,12.6
962,5.993333333333334
963,10.713333333333333
964,16.76
965,14.633333333333333
966,5.06
967,7.486666666666668
968,4.313333333333333
969,21.266666666666666
970,5.3
971,12.006666666666664
972,7.380000000000001
973,8.42
974,7.566666666666666
975,7.480000000000001
976,9.42
977,12.633333333333335
978,12.986666666666668
979,4.966666666666667
980,6.966666666666667
981,9.733333333333333
982,6.0
983,8.74
984,9.273333333333333
985,7.3
986,6.746666666666666
987,6.933333333333334
988,11.733333333333333
989,5.7
990,5.546666666666668
991,7.38
992,14.153333333333334
993,11.0
994,4.0133333333333345
995,7.466666666666667
996,13.786666666666667
997,6.713333333333334
998,10.306666666666667
999,6.433333333333334
1000,4.926666666666667
1001,10.0
1002,10.1
1003,8.206666666666667
1004,8.6
1005,10.633333333333333
1006,24.5
1007,4.486666666666666
1008,11.806666666666667
1009,6.553333333333333
1010,7.233333333333333
1011,5.94
1012,9.44
1013,4.1000000000000005
1014,11.006666666666668
1015,6.166666666666668
1016,5.266666666666667
1017,7.4
1018,8.986666666666668
1019,9.266666666666667
1020,7.459999999999999
1021,6.933333333333334
1022,4.8
1023,7.1933333333333325
1024,5.406666666666666
1025,15.619999999999997
1026,7.406666666666665
1027,7.993333333333333
1028,7.633333333333334
1029,9.766666666666667
1030,6.739999999999999
1031,15.603333333333333
1032,5.3
1033,10.073333333333332
1034,6.073333333333334
1035,11.24666666666667
1036,8.126666666666667
1037,6.8
1038,9.033333333333333
1039,8.486666666666666
1040,8.993333333333334
1041,5.9
1042,10.366666666666667
1043,4.206666666666667
1044,3.5399999999999996
1045,10.379999999999999
1046,5.673333333333334
1047,8.033333333333333
1048,8.526666666666666
1049,4.7
1050,8.100000000000001
1051,10.393333333333334
1052,6.893333333333333
1053,14.966666666666667
1054,4.533333333333333
1055,4.953333333333333
1056,12.23333333333333
1057,5.7266666666666675
1058,4.153333333333334
1059,6.866666666666666
1060,6.953333333333334
1061,7.086666666666668
1062,7.033333333333334
1063,8.746666666666666
1064,7.299999999999999
1065,9.866666666666667
1066,10.953333333333337
1067,5.319999999999999
1068,5.62
1069,7.1933333333333325
1070,9.486666666666666
1071,6.5
1072,8.066666666666666
1073,6.0600000000000005
1074,6.333333333333333
1075,11.733333333333333
1076,5.833333333333332
1077,10.9
1078,5.62
1079,7.366666666666666
1080,4.073333333333333
1081,5.413333333333332
1082,9.808666666666666
1083,12.4
1084,10.066666666666666
1085,4.206666666666667
1086,8.866666666666667
1087,4.766666666666667
1088,5.566666666666666
1089,8.066666666666666
1090,10.513333333333332
1091,9.113333333333335
1092,6.973333333333333
1093,6.739999999999999
1094,11.133333333333335
1095,5.133333333333334
1096,10.906666666666668
1097,7.766666666666667
1098,14.1
1099,4.5
1100,5.86
1101,11.326666666666666
1102,10.446666666666667
1103,6.953333333333333
1104,8.499999999999998
1105,9.1
1106,8.179999999999998
1107,5.086666666666668
1108,10.860000000000001
1109,3.726666666666668
1110,3.840000000000001
1111,9.133333333333333
1112,6.34
1113,16.266666666666666
1114,8.206666666666665
1115,12.766666666666667
1116,15.466666666666667
1117,5.206666666666666
1118,8.453333333333333
1119,5.866666666666666
1120,5.62
1121,11.653333333333332
1122,4.793333333333332
1123,4.526666666666667
1124,7.113333333333334
1125,8.646666666666668
1126,6.4
1127,6.8133333333333335
1128,6.166666666666667
1129,16.73333333333333
1130,7.140000000000001
1131,6.34
1132,14.3
1133,6.840000000000002
1134,8.913333333333332
1135,7.220000000000001
1136,10.8
1137,11.8
1138,7.233333333333333
1139,7.62
1140,8.753333333333334
1141,4.8199999999999985
1142,11.259999999999998
1143,6.126666666666666
1144,5.3
1145,9.479999999999999
1146,5.22
1147,10.5
1148,4.260000000000001
1149,8.18
1150,8.740000000000002
1151,11.133333333333333
1152,7.546666666666667
1153,5.680000000000001
1154,4.526666666666667
1155,3.7333333333333334
1156,6.793333333333335
1157,8.199999999999998
1158,6.793333333333335
1159,5.033333333333332
1160,5.086666666666667
1161,5.973333333333334
1162,7.673333333333335
1163,5.766666666666667
1164,7.673333333333333
1165,10.160000000000002
1166,6.366666666666666
1167,15.9
1168,5.1933333333333325
1169,8.933333333333334
1170,9.3
1171,6.179999999999999
1172,5.966666666666667
1173,3.7666666666666666
1174,9.273333333333333
1175,8.633333333333333
1176,5.033333333333333
1177,5.620000000000001
1178,17.259999999999998
1179,16.419999999999998
1180,7.166666666666668
1181,8.313333333333334
1182,4.5
1183,7.219999999999999
1184,7.140000000000001
1185,4.366666666666668
1186,4.3933333333333335
1187,7.733333333333333
1188,14.1
1189,7.993333333333335
1190,6.086666666666667
1191,6.046666666666665
1192,9.066666666666666
1193,19.833333333333332
1194,10.526666666666669
1195,8.286666666666667
1196,5.14
1197,16.046666666666667
1198,7.459999999999998
1199,5.4866666666666655
1200,13.666666666666666
1201,8.020000000000001
1202,6.980000000000001
1203,3.8066666666666675
1204,10.02
1205,15.44
1206,8.633333333333331
1207,20.573333333333334
1208,7.8066666666666675
1209,10.526666666666667
1210,10.879999999999999
1211,6.693333333333334
1212,5.913333333333332
1213,11.733333333333333
1214,4.766666666666666
1215,10.6
1216,9.066666666666666
1217,8.073333333333334
1218,14.166666666666668
1219,7.513333333333332
1220,6.606666666666666
1221,5.333333333333333
1222,7.526666666666666
1223,3.860000000000001
1224,3.7333333333333334
1225,5.166666666666667
1226,19.810666666666666
1227,4.833333333333333
1228,6.646666666666666
1229,6.993333333333334
1230,8.286666666666667
1231,16.933333333333334
1232,7.166666666666667
1233,6.6933333333333325
1234,5.326666666666666
1235,14.833333333333334
1236,10.34
1237,8.686666666666666
1238,5.326666666666667
1239,11.733333333333333
1240,9.266666666666667
1241,13.3
1242,15.129333333333333
1243,10.666666666666666
1244,5.566666666666667
1245,6.466666666666667
1246,14.753333333333332
1247,15.746666666666666
1248,8.446666666666667
1249,5.826666666666666
1250,18.30666666666667
1251,7.573333333333333
1252,5.833333333333334
1253,3.673333333333334
1254,10.06
1255,6.366666666666666
1256,13.379999999999999
1257,13.766666666666667
1258,17.05333333333333
1259,3.2199999999999993
1260,9.853333333333333
1261,13.233333333333333
1262,10.42
1263,11.366666666666667
1264,6.580000000000001
1265,8.213333333333333
1266,5.753333333333335
1267,8.58
1268,6.980000000000001
1269,9.973333333333334
1270,7.273333333333332
1271,5.066666666666666
1272,6.133333333333334
1273,7.5
1274,12.953333333333335
1275,8.979999999999999
1276,11.733333333333333
1277,16.973333333333333
1278,7.6
1279,15.433333333333334
1280,4.180000000000001
1281,6.286666666666666
1282,11.3
1283,7.906666666666667
1284,10.293333333333333
1285,9.22
1286,5.94
1287,4.9
1288,6.739999999999999
1289,5.0666666666666655
1290,5.94
1291,4.446666666666668
1292,13.7
1293,9.373333333333331
1294,6.593333333333333
1295,11.693333333333333
1296,4.46
1297,11.286666666666665
1298,13.266666666666667
1299,10.446666666666665
1300,17.706666666666667
1301,8.473333333333333
1302,13.139999999999997
1303,11.793333333333333
1304,8.120000000000001
1305,9.379999999999999
1306,5.499999999999999
1307,6.153333333333332
1308,14.74
1309,4.180000000000001
1310,7.2
1311,6.9799999999999995
1312,8.339999999999998
1313,11.219999999999999
1314,5.353333333333333
1315,10.18
1316,13.513333333333332
1317,8.846666666666666
1318,5.7266666666666675
1319,6.906666666666666
1320,11.333333333333334
1321,5.486666666666666
1322,8.740000000000002
1323,12.239999999999998
1324,9.033333333333333
1325,4.6066666666666665
1326,7.166666666666667
1327,4.713333333333333
1328,4.673333333333335
1329,4.42
1330,11.606666666666664
1331,9.66
1332,5.053333333333333
1333,12.766666666666664
1334,8.4
1335,5.966666666666667
1336,9.733333333333333
1337,8.1
1338,17.540000000000003
1339,5.0
1340,6.24
1341,8.366666666666667
1342,10.593333333333332
1343,6.293333333333334
1344,6.9
1345,5.333333333333333
1346,7.033333333333333
1347,7.140000000000001
1348,11.533333333333333
1349,5.7266666666666675
1350,4.446666666666668
1351,10.74
1352,6.073333333333333
1353,6.593333333333333
1354,8.533333333333333
1355,9.266666666666667
1356,11.610666666666669
1357,5.926666666666667
1358,8.9
1359,4.153333333333333
1360,8.16
1361,5.4
1362,5.433333333333334
1363,6.326666666666667
1364,5.806666666666666
1365,5.846666666666667
1366,4.3933333333333335
1367,6.046666666666667
1368,7.300000000000001
1369,5.1466666666666665
1370,8.113333333333333
1371,4.5600000000000005
1372,6.473333333333333
1373,16.419999999999998
1374,5.300000000000001
1375,7.379999999999999
1376,11.773333333333333
1377,6.773333333333334
1378,9.32
1379,7.493333333333331
1380,5.3
1381,20.233333333333334
1382,12.660000000000002
1383,7.8933333333333335
1384,11.726666666666665
1385,4.9
1386,5.553333333333333
1387,8.166666666666666
1388,4.046666666666668
1389,4.5
1390,9.726666666666665
1391,8.853333333333333
1392,7.273333333333334
1393,8.766666666666667
1394,3.4266666666666667
1395,15.513333333333332
1396,7.246666666666667
1397,7.833333333333333
1398,16.366666666666667
1399,4.8199999999999985
1400,4.840000000000001
1401,13.933333333333334
1402,18.39333333333333
1403,9.153333333333334
1404,6.233333333333333
1405,4.42
1406,5.113333333333332
1407,9.206666666666667
1408,5.433333333333334
1409,7.0600000000000005
1410,8.6
1411,7.133333333333334
1412,11.466666666666665
1413,4.26
1414,3.486666666666667
1415,7.673333333333333
1416,5.58
1417,9.833333333333334
1418,8.766666666666667
1419,7.933333333333334
1420,5.366666666666666
1421,4.739999999999999
1422,5.16
1423,5.433333333333334
1424,5.3
1425,4.819999999999999
1426,12.9
1427,11.246666666666668
1428,4.120000000000001
1429,8.433333333333334
1430,8.16
1431,4.3133333333333335
1432,4.793333333333334
1433,5.3
1434,16.055333333333333
1435,6.819999999999999
1436,10.366666666666667
1437,8.033333333333333
1438,13.593333333333334
1439,4.713333333333334
1440,4.666666666666667
1441,5.913333333333333
1442,3.0866666666666664
1443,6.073333333333333
1444,14.966666666666667
1445,9.966666666666667
1446,4.633333333333334
1447,4.973333333333333
1448,12.5
1449,7.3
1450,6.126666666666667
1451,8.333333333333334
1452,9.666666666666666
1453,9.2
1454,6.480000000000001
1455,5.366666666666666
1456,9.766666666666667
1457,9.1
1458,17.553333333333335
1459,6.420000000000001
1460,11.726666666666665
1461,8.133333333333333
1462,20.313333333333336
1463,11.44
1464,4.366666666666666
